CuastomerOrderID,ID, Date, Price,Shipping Fee,Customer ID,Order City,Order Date,Delivered Date,Product rating,typeCategory,Payment Method
1116b4c0d6e3854854c9967dd1453113,670c26e0f1bf8d0576271d5cfaec6d2b,43292.56361,91,22.37,31f86490c762d46b158dcee5e60bad98,sao jose dos campos,7/5/2018,43293.74634,5,papelaria,credit_card
111a002be7f705e45e22716d9e7fd0d0,b2479f944e1b90cf8a5de1bbfde284d6,42919.46218,602,16.11,9e87d65b2c176633f2117870cba54361,sao paulo,6/27/2017,42922.3735,5,brinquedos,credit_card
111a002be7f705e45e22716d9e7fd0d0,8581055ce74af1daba164fdbd55a40de,42919.46218,92,16.11,9e87d65b2c176633f2117870cba54361,sao paulo,6/27/2017,42922.3735,5,brinquedos,coupon
111dc64700f0263f8001c38215036c92,4aba6a02a788d3ec81c03137144d9a80,43280.39696,603,15.26,1ea3ca77718813f33e7fab2e98c1e5c6,sao paulo,6/19/2018,43279.89207,4,informatica_acessorios,credit_card
111fd867f837d390ba296535e5ce8b92,cc419e0650a3c5ba77189a1882b7556a,43320.90992,93,12.28,f253f58c3e8f21a0997f6332ecc0c01d,sao paulo,8/3/2018,43320.79066,5,papelaria,credit_card
11200294ab90161f54f7effdea8d9466,128639473a139ac0f3e5f5ade55873a5,43007.52637,604,13.65,389dfb5774ff4738514d05e7165f172e,sao paulo,9/20/2017,43003.5928,5,cama_mesa_banho,credit_card
12b63b3416a5f2cfb2db709782a07af5,1c68394e931a64f90ea236c5ea590300,43087.17321,94,34.27,082f15c3971915712f89b49d4099326c,sao paulo,12/7/2017,43088.51988,3,ferramentas_jardim,credit_card
12b63b3416a5f2cfb2db709782a07af5,c31eff8334d6b3047ed34bebd4d62c36,43087.17321,605,17.14,082f15c3971915712f89b49d4099326c,sao paulo,12/7/2017,43088.51988,3,construcao_ferramentas_construcao,credit_card
233da90437ba0d4dcbe22506b45612ea,cc419e0650a3c5ba77189a1882b7556a,43319.16333,95,12.89,08c39e2aafb61665f838819f53a16657,sao paulo,7/29/2018,43315.78581,2,cama_mesa_banho,credit_card
112ba690c4750a816a8862fefc3855b5,08084d990eb3f53af056ccbc1730c8a7,42839.85589,606,14.93,7ed8cd86353bf8c4e78091c8f84fdcd0,sao paulo,4/6/2017,42842.35602,4,cama_mesa_banho,credit_card
112d51fc31fb26262d2b28130947b467,fa40cc5b934574b62717c68f3d678b6d,43327.08691,96,14.14,5d1d5cf88e19cea5ad2e28637b584848,sao paulo,8/11/2018,43335.6861,4,relogios_presentes,credit_card
112e22ce5f700d2155befd89a15b4a5b,2a84855fd20af891be03bc5924d2b453,43231.75755,607,8.88,90eb27e381d8c75dd3acf2f87fd8aa50,sao paulo,5/7/2018,43231.83668,5,bebes,credit_card
112eb6f37f1b9dabbced368fbbc6c9ef,4869f7a5dfa277a7dca6462dcf3b52b2,43311.40536,97,8.85,65f9db9dd07a4e79b625effa4c868fcb,sao paulo,7/23/2018,43307.77046,5,esporte_lazer,credit_card
112f1c24ebff7575c3829274cad94e28,218d46b86c1881d022bce9c68a7d4b15,43091.52737,608,36.69,4217d99ce9006d56d00b88996f384420,sao paulo,12/18/2017,43090.78122,5,moveis_colchao_e_estofado,credit_card
1131444207572a61609f9be4f5308af3,c3e1abd72a42fe690fcd89cf5720fe29,43047.6302,98,17.12,1c9e4589fd7fa6552ce6e19f4e9f1746,porto alegre,10/24/2017,43042.73719,4,informatica_acessorios,coupon
1133be08257f4765d8551429f4ad2144,d921b68bf747894be13a97ae52b0f386,43308.44119,609,23.11,177fc7ae2e9f2151a7273d1040eeb7a8,porto alegre,7/20/2018,43316.62983,5,beleza_saude,credit_card
11353d8c2550bd22ef8c18735c303f5f,9e6967d3cf386d284251784b18ccb485,43184.97804,99,13.74,c070a39e2e1a6ffa15ac18f096422d2c,campinas,3/19/2018,43200.69063,3,esporte_lazer,credit_card
11355704acdff0fa62bd66796b8dcc88,cc419e0650a3c5ba77189a1882b7556a,43223.50772,610,23.28,5aebdad3dd4f042c40f72ea74510d12e,salvador,4/26/2018,43236.93612,5,cama_mesa_banho,credit_card
1137c5577a907523cb35ea043a976835,b839e41795b7f3ad94cc2014a52f6796,43132.58348,100,19.32,0d6541fbb2e3cbc0258137317ce89e4d,sao paulo,1/28/2018,43133.05058,5,automotivo,credit_card
113c27b79eb067ecd214d592db312190,b56906f7fd1696e043f1bcce164c487b,43122.60434,611,15.38,d3f60e1e5172b9cde50298bb5bb0de2b,curitiba,1/16/2018,43129.81168,5,beleza_saude,credit_card
113e0c165fdf93f9e1017dae01292548,cca3071e3e9bb7d12640c9fbe2301306,43196.6888,101,8.88,8ed69cbab6a80fa4eb8ccb13bee2e667,sao paulo,4/1/2018,43193.89794,5,beleza_saude,credit_card
1d8b5843082c2b3535929596a312f966,e9bc59e7b60fc3063eb2290deda4cced,43060.1603,612,12.48,08c9b617946bbb79b3a285fa9e048229,sao bernardo do campo,11/13/2017,43060.93528,5,eletronicos,credit_card
11482cc48ea1ca80d6672a16eef373f3,d79e8478eed9999493990b44955fb22e,43077.67947,102,17.33,ffe163d4aa503e6ea00db9eff31f3d76,belo horizonte,11/28/2017,43081.55767,5,informatica_acessorios,credit_card
114b047e7bac7728e93bdf39f7031875,5bc55dbe2f12b6af6d83ed46023e0dc8,43269.88568,613,23.28,90d1c7278be8f2418fd8ea151450f359,porto alegre,6/8/2018,43277.76866,3,artes,credit_card
11500a4af311587353f096722f1ba4fc,5bc55dbe2f12b6af6d83ed46023e0dc8,43095.96838,103,9.41,12fd551b8fcfa9432c62a084ffb4a34b,sao paulo,12/17/2017,43090.73436,5,perfumaria,credit_card
11531b318e176d53a632286789eae9c8,08633c14ef2db992c11f840f04fad4cd,43334.88222,614,8.32,4ffda1e227a8798aef993197d967e5b9,sao paulo,8/14/2018,43330.74781,5,eletronicos,credit_card
11553350b61a44e1a53b118b920e2e3c,0747d5bb69f0586cc869d8af4c50f93e,42859.90634,104,10.96,971d3c042d4f75a7dca4383881b21072,campinas,4/28/2017,42877.50554,5,brinquedos,credit_card
1155a271e649284c3e901dbdda76e841,850f4f8af5ea87287ac68de36e29107f,43126.58014,615,15.85,caf7d5509f2b18b8b71fd625341f9169,sao bernardo do campo,1/21/2018,43131.56844,5,malas_acessorios,credit_card
115778b69ef3f8bece387ae594bcecba,850f4f8af5ea87287ac68de36e29107f,43153.42428,105,12.19,cecc7f9a9384f6df323bef4be5f761a5,sao paulo,2/17/2018,43161.71142,5,relogios_presentes,debit_card
11594a6b4b817fb6cc075700e80def3f,955fee9216a65b617aa5c0531780ce60,42900.469,616,18.09,25f1a26f2cd003472ee7fc88e9da8adb,belo horizonte,6/7/2017,42902.6372,4,esporte_lazer,credit_card
115986c6100a117f487af7dd08cbb2ce,ea8482cd71df3c1969d7b9473ff13abc,43249.3713,106,8.12,7055d49ebc0f70397fa1563dce4f7e49,sao paulo,5/23/2018,43244.91128,5,pet_shop,credit_card
115ddcd2b83359bb06dd6dde700fb33d,4c2b230173bb36f9b240f2b8ac11786e,43255.96513,617,22.54,2637273adde13fa6a555c43b4fbdba6e,sao jose,5/27/2018,43265.82767,5,relogios_presentes,credit_card
115f2ca39e45b0ae938c0fbde15c145b,7e93a43ef30c4f03f38b393420bc753a,43300.87186,107,16.61,0c93424c2fb72cbfb2264a9d174d8513,curitiba,7/15/2018,43302.51497,5,bebes,credit_card
231f7e18395c045198f74f63e3cad304,3d871de0142ce09b7081e2b9d1733cb1,42928.19803,618,7.88,08e4aec0cb39467c0d89548c9e44e28b,sao paulo,6/30/2017,42922.66218,5,beleza_saude,credit_card
11658ef3bdfaf6a5d20927c19404c1d7,0ea22c1cfbdc755f86b9b54b39c16043,43279.72154,108,27.42,64db2343d52d9c28c5b8a94d08352a3a,sao paulo,6/25/2018,43278.47814,5,construcao_ferramentas_construcao,credit_card
11720c3352cc89c305e6211b13e73084,080199a181c46c657dc5aa235411be3b,43201.67427,619,14.44,607351e2b45eca84823f158f10387775,campinas,4/5/2018,43202.78454,5,beleza_saude,credit_card
117af81a8bc7ab82a72c3255780d8149,da8622b14eb17ae2831f4ac5b9dab84a,43061.76103,109,11.87,d754c2010d2c7aa2fd25c4c4a0c35a0f,sao paulo,11/16/2017,43064.58836,5,cama_mesa_banho,credit_card
117c08edcd4cf5c43118fefa4e0dab79,8b28d096634035667e8263d57ba3368c,43329.44836,620,14.22,f2b943227eae28a0440b448b53e30a07,sao paulo,8/8/2018,43334.96505,3,cool_stuff,credit_card
117db2f85d3f438fa92b5e9cb579e7a9,3d871de0142ce09b7081e2b9d1733cb1,43290.43803,110,18.32,44c06406e992109c1e84c741a2faddb1,porto alegre,7/3/2018,43305.86566,5,informatica_acessorios,credit_card
1181af08903c7e8cc1cd6cd5df586dd6,ea8482cd71df3c1969d7b9473ff13abc,43262.32995,621,19.48,e09feaba1b9e1b07fd0203fc3d1e23c9,sao paulo,6/3/2018,43256.9323,3,esporte_lazer,coupon
1181af08903c7e8cc1cd6cd5df586dd6,596849622429351f47b32e6cae1055ff,43262.32995,111,19.48,e09feaba1b9e1b07fd0203fc3d1e23c9,sao paulo,6/3/2018,43256.9323,3,esporte_lazer,credit_card
1181af08903c7e8cc1cd6cd5df586dd6,128639473a139ac0f3e5f5ade55873a5,43262.32995,622,9.74,e09feaba1b9e1b07fd0203fc3d1e23c9,sao paulo,6/3/2018,43256.9323,3,esporte_lazer,credit_card
11837ac14fcdfb163c0b78d91be89498,ea8482cd71df3c1969d7b9473ff13abc,42664.67972,112,16.05,96fc2a988f8ec40a078ab92f1623bdd4,brasilia,10/6/2016,42690.45417,4,perfumaria,credit_card
1187f5498f05e7604440a54cc0c9aa92,ba90964cff9b9e0e6f32b23b82465f7b,42892.87858,623,15.11,c4e7077f422f07fc99fcf2e215004ad3,belo horizonte,5/31/2017,42893.51144,5,cool_stuff,credit_card
1187f5498f05e7604440a54cc0c9aa92,de0c78824586e9a5f5f04fd84e25df39,42892.87858,113,15.11,c4e7077f422f07fc99fcf2e215004ad3,belo horizonte,5/31/2017,42893.51144,5,cool_stuff,credit_card
1189683a982566d32678589bafad61c8,0c8380b62e38e8a1e6adbeba7eb9688c,43112.54701,624,13.08,4e2bbc22dba0f9166f5877a39d2265c4,sao paulo,1/5/2018,43110.84933,5,moveis_decoracao,credit_card
11896eca4737d6de23fa36ce716f559a,955fee9216a65b617aa5c0531780ce60,43261.89642,114,7.39,f2c01668df95ccb0d1c939ce0b89dfd8,sao paulo,6/2/2018,43257.77219,4,telefonia,credit_card
119132da8a360ce8e81841456844b962,cca3071e3e9bb7d12640c9fbe2301306,43038.62248,625,14.1,b59da7bd516b6a609dfce4cbd3077f5d,belo horizonte,10/23/2017,43040.88191,5,esporte_lazer,credit_card
11913ca0eb4a5aaedf1c5fcb3a69899a,7d13fca15225358621be4086e1eb0964,43010.40939,115,11.97,7a235e5d8bde93d40c5231c8308ba511,sao paulo,9/26/2017,43006.90346,5,relogios_presentes,credit_card
1194026a5099a99736bc99ca91903fb4,22633013199a5fbb2c0094a6e2802386,42964.81609,626,11.85,03ff9a2b7490e86627370e4a04864beb,sao paulo,8/12/2017,42966.58157,5,brinquedos,credit_card
119875f10276db041c92209d8e71826c,6639a238ead6779d6ef0b3eea56f9f86,43066.60946,116,21.19,c39ecfa4a990491a861ff5cbe6b80ec2,campinas,11/21/2017,43067.90957,5,fashion_bolsas_e_acessorios,credit_card
1198ebbb7a23d6ca565a1c8596c5fb00,8b4a33d7c554bbe096de11bb33ce6f4a,43227.05229,627,16.14,7ede38656037ea4714b989da45f8a44c,brasilia,4/30/2018,43228.88537,4,automotivo,credit_card
119be2d35bae88654dc45922a1ea3830,87d780fa7d2cf3710aa02dc4ca8db985,42837.38553,117,13.21,a376b08483daafb5a7c16988d7123cc0,sao bernardo do campo,4/1/2017,42832.7341,4,cama_mesa_banho,credit_card
119c9e36858ecf81f6a55cf7f7b327d2,a695ab8413ea83619cde9b18292d6aa1,43018.8995,628,11.92,ed4faf80f9e7b4f76a1cda3fd3f677c3,sao paulo,10/3/2017,43018.77972,5,moveis_decoracao,credit_card
119d0d8c0ce562f9cacc40d06c57e76c,1bfe62f326ac7bec0f5a83c10cfff228,43214.77543,118,19.32,9df31f7119f2108af39fcb05cd0971b3,curitiba,4/18/2018,43217.4901,5,brinquedos,credit_card
119da8fe76c893e189ee759f82bbc8d6,1ee1a3e374020805c935a1a99975e414,43300.77109,629,7.47,647f7b98a4084aa9683a4c475e893689,sao paulo,7/16/2018,43301.73522,2,telefonia,credit_card
119da8fe76c893e189ee759f82bbc8d6,a388f2043ca885de714453e4fac616e2,43301.77109,119,7.47,647f7b98a4084aa9683a4c475e893689,sao paulo,7/16/2018,43301.73522,2,telefonia,credit_card
119f5a78ea23b1b012dfe576225b5d10,6a8631b72a2f8729b91514db87e771c0,43291.52186,630,13.51,d2e59c436a5d597214c54ea5acffdbe7,sao paulo,6/29/2018,43287.73736,5,eletronicos,credit_card
124223dc899eca6ac54187a54f1e3632,20d6d5469584eb71125803455ccf914a,43341.11483,120,7.95,08ea393f29fd8d854b91ce3a902bb5a0,sao paulo,8/24/2018,43342.91056,5,telefonia,credit_card
11a6156f787eb963fb211db50db44d99,0433830caca22b01a0f477d31307b043,43237.87307,631,44.85,ee517d3a38e003aabc2dc2b08a0bc6fb,curitiba,5/11/2018,43258.0061,1,portateis_casa_forno_e_cafe,credit_card
11a79baec5be1310ebcd7c9f2d0ab7c1,08a20557431a9fcad3a08aed08811e14,43235.64709,121,9.79,382e52bf410a0f4c1d71868d778c0531,sao paulo,5/9/2018,43232.7684,5,pet_shop,credit_card
11ab684b9f8c74b9b0652e6352d1906a,eaf2df1ba085ead0c130576b6ad37b2c,42895.38558,632,19.8,75f7b51090b336767b17dc099916f20f,salvador,6/5/2017,42915.58183,4,cama_mesa_banho,coupon
11abc6f4bd19a0153ae77beb0177ba1e,aca2eb7d00ea1a7b8ebd4e68314663af,43152.07436,122,13.08,d511f1aec4f336c81bcaafd146e95066,sao paulo,2/14/2018,43154.80681,4,moveis_decoracao,coupon
11ac54d963e31673b888efff34e5b33c,6f422d8cc7a2f0dc9936dabad9db6828,43021.48279,633,13.69,b080e72cccb4caa016bce4b738691ae4,sao paulo,10/5/2017,43024.62816,5,cama_mesa_banho,coupon
11b0d2ca29a268561114f01ff9571c96,d294bd539d8c70342149beb38b767afc,43195.68557,123,209.63,eb4e0055f25e3f034c9fe8da064abb3d,brasilia,3/30/2018,43210.89985,4,relogios_presentes,coupon
11b33f091608b48c86184dcfd339dc9e,be5f0f785e9495b018017045cc207457,43097.20801,634,5.81,ad0cff75dce98e304964d36a660ca06d,sao paulo,12/21/2017,43092.68711,1,market_place,credit_card
11b33f091608b48c86184dcfd339dc9e,ffbc83054b3741a8d67fc59d9cf9d42d,43097.20801,124,11.63,ad0cff75dce98e304964d36a660ca06d,sao paulo,12/21/2017,43092.68711,1,utilidades_domesticas,credit_card
11b92cb31ef70accdf3705f879a0a891,e70bc14a36a0d1a0394cc724be815a1b,43110.71771,635,8.27,bdbff934ece5c743168cddd09999e53b,sao paulo,1/4/2018,43112.92877,3,bebidas,credit_card
11b99e821d37f36ac4b10aff65eee3d6,32dee6edefc5838b521ceb11619bc472,43266.62575,125,12.85,809b027629881c9b9519773a18ee7b53,sao paulo,6/7/2018,43264.96118,5,automotivo,credit_card
11bc240af3d9e1f77218715480a65b77,33fca9d59532dd4c191217a979346ab9,42895.705,636,9.93,2ff113091fe089cc6bef22f38a9f3a07,sao paulo,6/2/2017,42893.66519,4,perfumaria,credit_card
11bc6fba055abbdc961925690db38135,99008b78e9206243c95a95cf02a71905,43210.09384,126,12.51,927b7ac2cfaf2a75577eb4483410ecf0,sao paulo,4/16/2018,43213.74395,5,beleza_saude,credit_card
11bd5b514c1e1b6a737ed2fd95489424,aca2eb7d00ea1a7b8ebd4e68314663af,43214.57782,637,0,0ec3d7fc969d0aa06a92af6c0689a73f,niteroi,4/18/2018,43214.6555,3,moveis_decoracao,credit_card
11bd5b514c1e1b6a737ed2fd95489424,aca2eb7d00ea1a7b8ebd4e68314663af,43214.57782,127,0,0ec3d7fc969d0aa06a92af6c0689a73f,niteroi,4/18/2018,43214.6555,3,moveis_decoracao,credit_card
11c5dd2ae28c08beae350a88aa490d94,8d9d31dc8d8c05062987d883cefa98be,43109.59493,638,16.6,e608d750256e65c6b4f434ceab5dc7f7,belo horizonte,11/25/2017,43076.85914,5,cama_mesa_banho,credit_card
11c6249a453b91a302ef9dc1946f737d,810e2944bca9850b934e1570ba372e7d,43292.10543,128,15.85,04fb6473ae3a533427a4d828d6f7ce7c,sao paulo,7/5/2018,43293.92758,5,moveis_decoracao,credit_card
11c8a3b7adc8c5c3f5ae4f0257c5e953,f4685661dba7a38783007afb3e5fe8ac,43028.81617,639,9.34,003536ce5e18f1d12b9bf76932f8a6b1,sao paulo,10/16/2017,43027.67703,5,bebes,credit_card
11d1d2c41d418db52862561ad533739a,8db8c6b5b338e7a8d3332037c2c218f7,43146.58962,129,14.1,4a8767e3ddb2511930c15cfcf6dff50f,curitiba,2/9/2018,43152.98551,4,telefonia,credit_card
11d410c3e9ae90f2956cf43741d93347,6002665d65ee348dcd357c7bb2f080bd,43109.50501,640,17.67,6f08e59327aaa16ee28f5904d596a05a,belo horizonte,1/3/2018,43109.66637,5,bebes,coupon
11d4183301045a75d359c663b8804adb,c8f47078677998140708abd3c0aa15ec,42943.65987,130,14.09,61bd0c47dc93a50dcac3e2ad1ea5cfb8,sao paulo,7/23/2017,42941.93983,5,cool_stuff,credit_card
11d8e2bcf6e6cc183404890465b2f402,7fb04722aba7a2b632bac8f9819796f3,43069.50862,641,18.72,05cd6a810380d37113c7030f6951b2b8,santo andre,11/26/2017,43074.67987,4,beleza_saude,credit_card
1cbc4deb78977f04e2e3c262a613abc0,53759a2ecddad2bb87a079a1f1519f73,43073.1431,131,13.44,091644e5b77192246134faa0a042a356,sao jose dos campos,11/25/2017,43076.74228,5,ferramentas_jardim,credit_card
1722f4de186ebcdb68411641263f6ae2,91846781ef75057e134949400768e272,43321.18431,642,23.75,093e02292e3d50a0e2d37a5c9d77dbbf,santo andre,8/5/2018,43323.81587,5,esporte_lazer,credit_card
18d0a01d343f9a3789e7ae38fc92f907,a0bcb790b8f1249bec0369de04a72d33,43304.1888,132,12.94,09c5222856be1228af5bc3c2dd8842fe,sao bernardo do campo,7/16/2018,43301.97683,5,cama_mesa_banho,credit_card
232b75e8b6faa6ca2063184414e634a7,952670bc019a73f0933157ec82ff6e4f,43012.14934,643,21.95,0a11cb0fb65032da800b780afcc1a1b7,curitiba,9/26/2017,43017.77271,5,cama_mesa_banho,credit_card
11da60acfcd7ff313e1ef9c2f86029b9,e53e557d5a159f5aa2c5e995dfdf244b,43077.671,133,12.9,1628a7562ca4ba34dbc6b96534e41a61,curitiba,12/4/2017,43083.75301,5,informatica_acessorios,credit_card
11dae77988d96fdf02834d83d7d018e2,f1c7f353075ce59d8a6f3cf58f419c9c,42940.66947,644,22.27,90388e181deb65d18e4a45a0f1baf42e,belo horizonte,7/15/2017,42943.88314,4,cama_mesa_banho,credit_card
11dddfc7b0990b5a4ee877efce234bb7,425db55cb3b0f5b18a2d9964da31c3c0,43122.8142,134,14.1,c06a0519bc86740ab5087b05066f797c,campinas,1/16/2018,43126.78684,5,papelaria,credit_card
11de19a6b9ccdeeb0b0ef48d91cfd78b,dd841bf589f05e0948ddb0c8d2c749ab,43042.72565,645,12.54,d6f1934c2a18b56315cd529239c049a8,curitiba,10/29/2017,43039.76177,5,moveis_decoracao,credit_card
11de50ab7226b408f3a6b59c12e11c9b,42697582a754e573f9e3e9e78752252c,43055.77108,135,16.8,4532cf6e69b7306956fae228565175eb,sao paulo,11/9/2017,43056.81846,4,informatica_acessorios,credit_card
11e50ba89335c383582f7eee76d4c55a,58e3e57e37601dce8a567e7c1f9e2090,43074.46834,646,20.84,56df34401bf8ec42c9d8eeb28e4af0e0,sao paulo,11/29/2017,43082.80313,4,brinquedos,credit_card
11e6a7d393dd5ce464e500e3f7264c05,34dabb8af33b3756cf72df05fb327011,43157.74137,136,8.72,1ea72d07bfd7017be87178fbfc30ac7c,sao paulo,2/19/2018,43158.67226,4,tablets_impressao_imagem,credit_card
11f1347027d269d264f62d3631ef5e42,4b7e33b62e843418e0e924285c374739,43098.64909,647,12.05,eac9594724e31c2bffab441f09d36d5c,sao bernardo do campo,12/22/2017,43138.6759,1,brinquedos,credit_card
11f78390cf30f82fe5d8aa95fda7173c,2cab0ee01c69f31fba46bafb8b1b6a77,43151.54653,137,16.67,50f4d5f949e82950a8dc92f2b21dd3d3,curitiba,2/14/2018,43157.84884,5,beleza_saude,credit_card
11f81f5b3445ad54e4c793afe6337986,13f1ff85fb63cd1bcbf6ef78959328e9,42976.46156,648,7.78,f1f4a5639312c4cc925f1633df0bbf57,santo andre,8/21/2017,42970.78843,5,pet_shop,credit_card
11f81f5b3445ad54e4c793afe6337986,6733b00d25e0fc17a8e8d97ce792c078,42976.46156,138,7.78,f1f4a5639312c4cc925f1633df0bbf57,santo andre,8/21/2017,42970.78843,5,pet_shop,credit_card
1200b335981f50dadd595fa2d89ea9c8,2b5ae8fa7040dc2ecc8483150f36a667,42877.74675,649,23.5,7829cf5aaf01bcfb86fac75d08e2a223,salvador,5/16/2017,42887.75289,1,bebes,credit_card
223067157b61a8e20dc19cbafe40eff6,e8f732eea94996831b9af41525a9ce3d,43129.1505,139,15.44,0a60413541d00d686cf4a7cd994cc1f2,sao paulo,1/20/2018,43145.59669,5,telefonia,coupon
12038c61d2a50f95412b96ac0e47502d,426c58d69aa402e5397c4b6471420fbe,43222.46891,650,27.17,0d1b3897d00258d347dcd93a43924123,curitiba,4/25/2018,43220.89002,5,construcao_ferramentas_construcao,credit_card
12038c61d2a50f95412b96ac0e47502d,426c58d69aa402e5397c4b6471420fbe,43222.46891,140,27.17,0d1b3897d00258d347dcd93a43924123,curitiba,4/25/2018,43220.89002,5,construcao_ferramentas_construcao,credit_card
12038c61d2a50f95412b96ac0e47502d,426c58d69aa402e5397c4b6471420fbe,43222.46891,651,27.17,0d1b3897d00258d347dcd93a43924123,curitiba,4/25/2018,43220.89002,5,construcao_ferramentas_construcao,credit_card
1204cdb049baac2f6aad4233ce740cd8,11dcc970f7a5581e1bf777b6da3f7096,43027.91409,141,23.11,a576e881eeb38ab307e132587fe563c7,sao jose dos campos,10/15/2017,43026.81568,1,utilidades_domesticas,credit_card
12064b26c801bd0f7b82c2fb033e382e,9e1e3b58ffd16b2135f9508e21c75afe,43070.03897,652,17.34,b0b3a6dec8254d6fb2a49f9eb6127a37,sao paulo,11/27/2017,43089.55525,1,moveis_decoracao,credit_card
12110189ef70d77e946c6a0bd7b945a8,e82d0f095d2e87c1d46d5f909ed00a30,43244.64289,142,15.23,bf869ccfff4c893dbcb79dc0ca96043e,niteroi,5/21/2018,43271.95749,1,utilidades_domesticas,credit_card
1213ff0d2ad8c3332f4cf08f5ab96511,0705b33fb285827a578fce4899f1b921,43242.77169,653,33.43,ba6845ad2c65cc4403e9df8f292d5d36,sao paulo,5/13/2018,43237.85884,5,esporte_lazer,credit_card
121752685a1a4cf853bb87fb3b98f3af,a70f58bd49225ad1d9f199d3766385a8,42849.60426,143,16.26,b1d9e0fe53450b1be6afe138fce9dede,sao jose dos campos,4/14/2017,42852.49064,5,informatica_acessorios,credit_card
121766cf55ce1689e216b6d3c4e95c72,8844bd4b8ca8f93603694ca2bceb77e9,43070.74602,654,13.15,c3a998f9bf142fb0f745c8a7ada028f2,sao paulo,11/24/2017,43069.63255,5,beleza_saude,credit_card
1217de8bb29e23b3b4ca52c564fb143a,b249cf5fcf68f70e13515489f0fcb627,42871.64084,144,15.7,8fcebad47cb22e7a7576c02a882a66ed,guarulhos,5/2/2017,42873.3166,4,ferramentas_jardim,credit_card
2c02d17ab6c97e9a58c6bf900a39aa46,35afc973633aaeb6b877ff57b2793310,42986.10455,655,13.65,0a8bbe8223edbb48f6525d97ee1b1d7d,sao paulo,8/31/2017,42987.54869,5,casa_conforto,coupon
121cd10b6fc65a5c63862de57945f732,bb50f2e236e5eea0100680137654686c,42977.74326,145,16.02,79429af0e8a782aa94d5abe05f3f4b13,belo horizonte,8/24/2017,42979.89832,5,beleza_saude,credit_card
1221c36a98cc5135bd2a4933f8512c47,6fba9843ddfdebe33d2625afc8001eb7,42809.66837,656,18.66,b67ea8e4735c05c260e626faa70ad340,porto alegre,3/9/2017,42816.65022,5,esporte_lazer,credit_card
136a3da67b93100ec6fc05442613bcec,90aaf7f993470e411207adabf5b998b6,43325.17756,146,19.42,0b1112dc536e328e5ed2eddeed21b5de,belo horizonte,8/3/2018,43322.911,5,informatica_acessorios,coupon
1228ee51284d63331ec546dd33d63292,6b120063aeece762b2ef81da00c75ab9,43013.84331,657,13.03,432ac0d7623722c25bc867fcdde88e50,sao paulo,9/30/2017,43018.86281,5,brinquedos,credit_card
122bcd950cbb5025373a8484845893e1,da2d3c0905cbb6888fc1ca9a18f38ba3,43119.82955,147,12.18,957a3623c0faeea984545261e16f6e5b,sao paulo,1/15/2018,43118.66108,5,cool_stuff,credit_card
122d77201f2281c9420f54d73240b310,c72edc98e7d77f0c4c04ec80730c05f5,43132.88689,658,11.73,17123dccf4003deea7415632427c9b49,sao paulo,1/27/2018,43130.88413,2,esporte_lazer,credit_card
122db42cf230e496258825c75d544c15,d6637bdb2f31c77a3335a1b3c36923d1,43285.46632,148,34.26,42f4cfadffa1236bb8a288abfacd80c9,sao paulo,6/29/2018,43291.72565,4,beleza_saude,credit_card
122e1fa741b4749cb51d77c6a3f8107a,867dda95bbba37fe56fa288449fa122f,43279.97083,659,13.93,228c8d4d1310dbadc1a0b3dfdfb455d5,sao paulo,6/24/2018,43284.74637,5,cama_mesa_banho,credit_card
1231dea1667f0c9cafd1d1f975b2fa1b,5dcdc6c08c7108e2f8e64c65ae092c80,43339.41334,149,23.07,5fb9d49128ccf6830284b3ed83ba8daf,brasilia,8/21/2018,43341.71441,4,esporte_lazer,debit_card
1234a83b9c1d13b6d3308dd2000d60b3,3e67af30c5e3eae465fbf496aa88fc8b,42996.5447,660,16.39,f71aed45047f9c67240fe76a11fe3343,sao paulo,9/11/2017,43000.77492,5,esporte_lazer,credit_card
123609d09763b3bd86c2046f54b391e6,97b72ed1900f2af848c76555d62033de,42978.02459,150,16.25,b00f783912a7d0c7499f43d21afe63fb,sao paulo,8/26/2017,42976.66677,5,eletrodomesticos,credit_card
172589c3df7261dca954a6c662c38acc,aca2eb7d00ea1a7b8ebd4e68314663af,43124.14895,661,13.08,0b98fd446f8fc5e42dccb4dd1b24ad4a,santo andre,1/15/2018,43118.67725,5,moveis_decoracao,coupon
1239d3562a6ab53c79a35595a63c5c59,03e931f387c2dd5b006aecdb12515b2e,43163.89497,151,16.13,15fc8e622a91144dccf887fa5525c3b4,belo horizonte,2/26/2018,43172.9567,5,cama_mesa_banho,credit_card
123bea8dab4550ec2592468bff3e0866,3f14d740544f37ece8a9e7bc8349797e,43198.88226,662,7.94,936ba96509c9bd5b74f051c834d1fda3,sao paulo,4/1/2018,43196.75541,5,informatica_acessorios,credit_card
12415173366718477ff1dfac106f018b,db666be3f0d386b173b91c54e6824e05,43182.46887,152,12.79,a08d12b411aff157dad8503f7cc03ace,sao paulo,3/18/2018,43185.73382,5,cama_mesa_banho,credit_card
1441bdf56d9316c4649d04ecf5055bf5,d285360f29ac7fd97640bf0baef03de0,43076.19375,663,16.19,0c5bc9b483fd56c74379ef5d96bfe494,curitiba,11/30/2017,43082.80699,5,relogios_presentes,coupon
